"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","MDPR","MDSF","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WESD","WESF"
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-07-08",,,"0.00",,"0.0","50","62","42","44","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-07-09",,,"0.00",,"0.0","54","64","44","50","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-07-10",,,"0.10",,"0.0","53","63","47","48","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-07-11",,,"0.00",,"3.0","51","67","44","46","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-07-12",,,"0.00",,"0.0","55","64","44","55","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-07-13",,,"0.00",,"0.0","60","70","53","56","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-07-14",,,"0.00",,"0.0","60","71","52","57","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-07-15",,,"0.00",,"2.0","61","71","53","56","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-07-16",,,"0.00",,"5.0","63","72","53","61","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-07-17",,,"0.00",,"0.0","65","76","55","57","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-07-18",,,"0.00",,"0.0","63","72","55","58","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-07-19",,,"0.00",,"5.0","63","74","55","59","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-07-20",,,"0.00",,"0.0","61","72","49","49","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-07-21",,,"0.20",,"0.0","53","60","48","52","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-07-22",,,"0.00",,"0.0","56","66","50","53","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-07-23",,,"0.00",,"0.0","59","67","51","56","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-07-24",,,"0.00",,"0.0","62","73","52","54","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-07-25",,,"0.00",,"0.0","61","73","53","55","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-07-26",,,"0.00",,,"63","73","54","59","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-07-27",,,"0.00",,"0.0","58","69","51","55","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-07-28",,,"0.40",,"0.0","57","69","50","50","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-07-29",,,"0.10",,"0.0","55","64","50","51","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-07-30",,,"0.00",,"0.0","57","67","49","54","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-07-31",,,"0.00",,"0.0","60","72","51","53","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-08-01",,,"0.40",,"185.0","54","65","51","51","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-08-02",,,"0.50",,"0.0","52","62","46","47","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-08-03",,,"0.00",,"0.0","55","65","46","52","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-08-04",,,"0.00",,"0.0","51","66","46","48","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-08-05",,,"0.10",,"0.0","52","62","46","48","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-08-06",,,"0.00",,"0.0","55","64","47","52","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-08-07",,,"0.00",,"0.0","54","65","47","47","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-08-08",,,"0.00",,"0.0","53","60","46","52","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-08-09",,,"0.00",,"0.0","53","58","47","49","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-08-10",,,"0.10",,"0.0","55","64","47","51","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-08-11",,,"0.00",,"0.0","54","65","45","48","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-08-12",,,"0.00",,"0.0","53","63","46","47","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-08-13",,,"0.00",,"0.0","54","64","44","51","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-08-14",,,"0.00",,"0.0","59","69","49","53","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-08-15",,,"0.00",,"0.0","59","68","47","53","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-08-16",,,"0.10",,"0.0","50","58","43","44","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-08-17",,,"0.00",,"0.0","55","64","44","52","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-08-18",,,"0.00",,"0.0","60","69","51","53","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-08-19",,,"0.30",,"0.0","48","57","42","42","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-08-20",,,"0.00",,"0.0","51","61","42","50","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-08-21",,,"0.00",,"0.0","58","67","48","55","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-08-22",,,"0.00",,"0.0","60","69","52","55","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-08-23",,,"0.00",,"0.0","56","66","46","46","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-08-24",,,"0.00",,"0.0","55","66","45","50","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-08-25",,,"0.00",,,"58","67","48","53","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-08-26",,,"0.00",,"0.0","60","69","51","55","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-08-27",,,"0.00",,,"59","68","52","54","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-08-28",,,"0.00",,"0.0","53","63","46","50","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-08-29",,,"0.00",,"0.0","53","63","43","52","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-08-30",,,"0.00",,"0.0","50","57","44","47","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-08-31",,,"0.00",,"0.0","51","60","45","46","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-09-01",,,"0.00",,"0.0","52","61","44","45","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-09-02",,,"0.00",,"0.0","50","61","41","45","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-09-03",,,"0.00",,,"53","63","41","52","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-09-04",,,"0.00",,"0.0","57","67","49","53","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-09-05",,,"0.00",,"0.0","57","66","49","55","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-09-06",,,"0.00",,"0.0","47","55","40","46","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-09-07",,,"0.00",,"0.0","53","65","41","49","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-09-08",,,"0.20",,"0.0","47","55","42","47","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-09-09",,,"0.00",,"0.0","49","60","42","45","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-09-10",,,"0.00",,"0.0","43","51","37","37","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-09-11",,,"0.00",,"0.0","47","59","36","43","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-09-12",,,"0.00",,,"51","60","42","50","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-09-13",,,"0.00",,"0.0","54","63","48","51","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-09-14",,,"0.00",,"0.0","55","63","49","50","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-09-15",,,"0.00",,"0.0","53","63","45","51","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-09-16",,,"0.00",,"0.0","54","63","45","50","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-09-17",,,"0.00",,"0.0","56","66","48","51","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-09-18",,,"0.00",,,"57","67","49","53","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-09-19",,,"0.00",,,"59","70","49","54","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-09-20",,,"0.00",,"0.0","53","62","46","46","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-09-21",,,"0.00",,,"54","65","46","49","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-09-22",,,"0.30",,"0.0","45","56","37","37","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-09-23",,,"0.10",,"0.0","42","51","35","39","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-09-24",,,"0.00",,"0.0","47","57","38","45","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-09-25",,,"0.00",,"0.0","51","60","42","51","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-09-26",,,"0.00",,"0.0","57","66","48","51","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-09-27",,,"0.00",,,"56","66","49","51","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-09-28",,,"0.00",,"0.0","58","68","49","52","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-09-29",,,"0.00",,"0.0","56","67","46","47","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-09-30",,,"0.00",,"0.0","55","65","44","50","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-10-01",,,"0.00",,"0.0","55","64","45","46","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-10-02",,,"0.00",,"0.0","52","63","43","46","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-10-03",,,"0.00",,"0.0","52","62","45","47","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-10-04",,,"0.00",,"0.0","48","57","42","43","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-10-05",,,"0.10",,"0.0","48","57","42","47","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-10-06",,,"0.00",,"0.0","47","55","40","42","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-10-07",,,"0.00",,"0.0","47","59","38","38","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-10-08",,,"0.20",,"0.0","36","44","32","32","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-10-09",,,"0.10",,"0.0","33","38","31","32","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-10-10",,,"0.00",,"0.0","35","40","32","35","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-10-11",,,"0.00",,"0.0","40","49","33","38","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-10-12",,,"0.20",,"0.0","39","48","34","35","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-10-13",,,"0.00",,"0.0","41","50","33","39","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-10-14",,,"0.00",,"0.0","46","56","39","42","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-10-15",,,"0.00",,"0.0","46","55","40","42","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-10-16",,,"0.00",,"0.0","46","55","39","41","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-10-17",,,"0.00",,"0.0","44","53","38","39","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-10-18",,,"0.10",,"0.0","39","46","35","35","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-10-19",,,"0.00",,"0.0","39","48","33","37","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-10-20",,,"0.00",,"0.0","44","53","36","40","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-10-21",,,"0.10",,"0.0","44","55","35","35","0.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-10-22",,,"0.50",,"0.0","34","38","32","32","0.2",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-10-23",,,"1.00",,"7.0","32","34","31","31","1.1",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-10-24",,,"0.20",,"6.0","33","38","30","36","1.2",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-10-25",,,"0.50",,"11.0","24","37","17","17","1.7",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-10-26",,,"0.20",,"10.0","18","25","17","17","1.8",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-10-27",,,"0.10",,"11.0","18","29","15","16","1.9",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-10-28",,,"0.00",,"9.0","32","46","15","35","1.9",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-10-29",,,"0.10",,"7.0","40","49","33","37","1.8",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-10-30",,,"0.20",,"8.0","41","53","26","26","2.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-10-31",,,"0.00",,"7.0","32","40","25","29","2.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-11-01",,,"0.10",,"8.0","30","38","25","28","2.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-11-02",,,"0.00",,"8.0","36","47","27","34","1.9",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-11-03",,,"0.00",,"7.0","39","49","33","36","1.9",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-11-04",,,"0.00",,"6.0","39","48","33","37","1.8",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-11-05",,,"0.00",,"6.0","41","50","34","39","1.8",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-11-06",,,"0.00",,"5.0","44","53","38","42","1.8",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-11-07",,,"0.00",,"6.0","37","44","31","32","1.7",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-11-08",,,"0.10",,"6.0","40","50","32","34","1.7",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-11-09",,,"0.20",,"7.0","24","34","18","18","1.9",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-11-10",,,"0.10",,"10.0","20","30","11","18","2.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-11-11",,,"0.10",,"10.0","19","26","12","12","2.1",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-11-12",,,"0.10",,"10.0","16","26","9","16","2.2",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-11-13",,,"0.00",,"10.0","17","24","13","16","2.2",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-11-14",,,"0.30",,"11.0","19","24","15","20","2.2",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-11-15",,,"0.50",,"15.0","20","24","17","19","2.7",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-11-16",,,"0.60",,"23.0","21","26","17","17","3.3",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-11-17",,,"0.10",,"19.0","20","30","17","19","3.4",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-11-18",,,"0.00",,"18.0","30","40","19","28","3.4",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-11-19",,,"0.00",,"16.0","33","43","27","30","3.5",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-11-20",,,"0.00",,"16.0","35","43","26","26","3.5",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-11-21",,,"0.40",,"21.0","24","32","14","14","4.2",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-11-22",,,"0.00",,"19.0","12","17","10","10","4.2",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-11-23",,,"0.10",,"18.0","19","29","9","19","4.3",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-11-24",,,"0.10",,"23.0","5","19","-8","-8","4.7",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-11-25",,,"0.10",,"21.0","1","11","-11","6","4.8",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-11-26",,,"0.10",,"20.0","18","30","6","23","4.9",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-11-27",,,"0.10",,"21.0","28","37","22","23","5.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-11-28",,,"0.10",,"22.0","19","27","11","11","5.1",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-11-29",,,"0.10",,"24.0","9","14","5","5","5.3",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-11-30",,,"0.10",,"22.0","10","19","-3","19","5.3",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-12-01",,,"0.20",,"23.0","24","27","19","26","5.4",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-12-02",,,"0.10",,"22.0","31","39","26","32","5.4",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-12-03",,,"0.00",,"20.0","32","37","27","30","5.3",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-12-04",,,"0.10",,"22.0","32","38","28","29","5.3",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-12-05",,,"0.00",,"21.0","30","35","27","27","5.3",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-12-06",,,"0.20",,"24.0","29","38","24","24","5.5",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-12-07",,,"0.50",,"28.0","21","25","17","18","6.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-12-08",,,"0.00",,"26.0","27","37","18","29","6.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-12-09",,,"0.00",,"25.0","28","31","25","25","6.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-12-10",,,"0.30",,"28.0","24","28","17","17","6.3",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-12-11",,,"0.10",,"29.0","17","23","14","18","6.5",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-12-12",,,"0.10",,"28.0","25","29","18","26","6.6",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-12-13",,,"0.00",,"27.0","31","38","26","31","6.6",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-12-14",,,"0.00",,"26.0","34","38","29","31","6.6",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-12-15",,,"0.50",,"31.0","23","31","15","15","7.1",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-12-16",,,"0.00",,"29.0","17","27","11","12","7.1",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-12-17",,,"0.10",,"30.0","16","26","9","17","7.2",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-12-18",,,"0.60",,"36.0","23","26","17","26","7.9",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-12-19",,,"0.30",,"37.0","29","33","26","32","8.3",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-12-20",,,"0.40",,"39.0","31","33","30","30","8.8",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-12-21",,,"0.20",,"39.0","30","33","28","29","8.9",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-12-22",,,"0.00",,"37.0","32","42","26","33","8.9",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-12-23",,,"0.00",,"35.0","29","34","23","23","8.9",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-12-24",,,"0.00",,"35.0","23","31","18","22","8.9",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-12-25",,,"0.00",,"34.0","28","40","20","29","8.9",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-12-26",,,"0.10",,"35.0","28","38","22","22","8.9",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-12-27",,,"0.20",,"36.0","19","24","14","14","9.1",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-12-28",,,"0.00",,"35.0","19","31","13","20","9.1",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-12-29",,,"0.10",,"37.0","22","27","18","19","9.2",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-12-30",,,"0.30",,"39.0","16","24","1","1","9.5",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2010-12-31",,,"0.00",,"40.0","-8","1","-15","-13","9.7",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-01-01",,,"0.10",,"39.0","-6","2","-15","-1","9.8",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-01-02",,,"0.20",,"41.0","10","20","-2","15","9.9",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-01-03",,,"0.10",,"39.0","16","25","12","14","10.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-01-04",,,"0.10",,"40.0","14","21","11","11","10.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-01-05",,,"0.00",,"38.0","16","22","11","18","10.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-01-06",,,"0.00",,"38.0","23","31","17","23","10.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-01-07",,,"0.00",,"37.0","25","34","21","25","10.0",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-01-08",,,"0.20",,"39.0","26","33","22","23","10.1",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-01-09",,,"0.40",,"44.0","15","23","2","2","10.4",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-01-10",,,"0.00",,"43.0","-2","6","-6","-6","10.4",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-01-11",,,"0.00",,"42.0","4","12","-8","12","10.4",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-01-12",,,"0.10",,"41.0","18","27","11","21","10.5",
"USS0006K39S","VAIL MOUNTAIN, CO US","39.62","-106.38","3139.4","2011-01-13",,,"0.10",,"40.0","24","33","20","22","10.6",
